ts_ns,exchange,feed,source_engine_ts_ns,source_system_ts_ns,price,direction,event_type,client_order_id,side,size,reference_source,reference_ts_ns,reference_price,quote_internal_us,cancel_internal_us,quote_external_us,cancel_external_us,sent_ts_ns
1760671990457631823,gate,cancel_ack,,,0.09773000,sell,report,t-gate-s-3848,ask,,,,,,,,17023,1760671989907946521
1760671990461373477,bybit,orderbook,1760671990418000000,1760671990425000000,0.09768994,,market,,,,,,,,,,,
1760671990480734649,bybit,orderbook,1760671990427000000,1760671990444000000,0.09768994,,market,,,,,,,,,,,
1760671990493905281,binance,bbo,1760671990492000000,1760671990492000000,0.09765525,,market,,,,,,,,,,,
1760671990508035215,gate,quote,,,0.09774000,sell,quote,t-gate-s-3850,ask,100.00000000,binance_bbo_adj,1760671990493905281,0.09765525,19,,,,1760671990508035215
1760671990500778824,bybit,orderbook,1760671990460000000,1760671990464000000,0.09768994,,market,,,,,,,,,,,
1760671990501686542,bitget,orderbook,1760671990495000000,1760671990499000000,0.09766177,,market,,,,,,,,,,,
1760671990517761151,gate,quote_ack,,,0.09774000,sell,report,t-gate-s-3850,ask,,,,,,,9724,,1760671990508035215
1760671990520858632,bybit,orderbook,1760671990477000000,1760671990485000000,0.09768994,,market,,,,,,,,,,,
1760671990540714851,bybit,orderbook,1760671990497000000,1760671990504000000,0.09768889,,market,,,,,,,,,,,
1760671990547762023,binance,bbo,1760671990546000000,1760671990546000000,0.09766494,,market,,,,,,,,,,,
1760671990557298528,gate,bbo,1760671990556000000,1760671990556000000,0.09765000,,market,,,,,,,,,,,
1760671990552029472,bitget,orderbook,1760671990547000000,1760671990499000000,0.09766138,,market,,,,,,,,,,,
1760671990552029472,bitget,bbo,1760671990547000000,1760671990550000000,0.09766438,,market,,,,,,,,,,,
1760671990590727111,gate,cancel,,,0.09774000,sell,cancel,t-gate-s-3850,ask,100.00000000,bybit_bbo_adj,1760671990590650411,0.09768889,,75,,,1760671990590727111
1760671990580796634,bybit,orderbook,1760671990537000000,1760671990544000000,0.09768841,,market,,,,,,,,,,,
1760671990590650411,bybit,bbo,1760671990552000000,1760671990554000000,0.09768841,,market,,,,,,,,,,,
1760671990595753363,binance,bbo,1760671990594000000,1760671990594000000,0.09765982,,market,,,,,,,,,,,
1760671990592917028,binance,trade,1760671990589000000,1760671990592000000,0.09765482,sell,market,,,,,,,,,,,
1760671990592268079,gate,bbo,1760671990591000000,1760671990591000000,0.09765000,,market,,,,,,,,,,,
1760671990597853764,gate,cancel_ack,,,0.09774000,sell,report,t-gate-s-3850,ask,,,,,,,,7125,1760671990508035215
1760671990600747005,bybit,orderbook,1760671990560000000,1760671990564000000,0.09768780,,market,,,,,,,,,,,
1760671990600742272,bybit,bbo,1760671990560000000,1760671990564000000,0.09768780,,market,,,,,,,,,,,
1760671990615691814,gate,bbo,1760671990614000000,1760671990615000000,0.09765500,,market,,,,,,,,,,,
1760671990599846689,gate,trade,1760671990599000000,1760671990599000000,0.09767000,buy,market,,,,,,,,,,,
1760671990620903853,bybit,orderbook,1760671990582000000,1760671990584000000,0.09768780,,market,,,,,,,,,,,
1760671990620907773,bybit,bbo,1760671990583000000,1760671990584000000,0.09768780,,market,,,,,,,,,,,
1760671990640520774,bybit,orderbook,1760671990595000000,1760671990604000000,0.09768735,,market,,,,,,,,,,,
1760671990644189369,binance,bbo,1760671990642000000,1760671990642000000,0.09765482,,market,,,,,,,,,,,
1760671990643897044,binance,trade,1760671990589000000,1760671990642000000,0.09764482,sell,market,,,,,,,,,,,
1760671990643818502,gate,bbo,1760671990642000000,1760671990643000000,0.09765000,,market,,,,,,,,,,,
1760671990649781023,bitget,orderbook,1760671990647000000,1760671990499000000,0.09766100,,market,,,,,,,,,,,
1760671990649781023,bitget,bbo,1760671990647000000,1760671990647000000,0.09766450,,market,,,,,,,,,,,
1760671990657912859,gate,quote,,,0.09775000,sell,quote,t-gate-s-3852,ask,100.00000000,bitget_bbo_adj,1760671990649781023,0.09766450,14,,,,1760671990657912859
1760671990677913249,gate,quote_ack,,,0.09775000,sell,report,t-gate-s-3852,ask,,,,,,,19999,,1760671990657912859
1760671990680584188,bybit,orderbook,1760671990627000000,1760671990644000000,0.09768735,,market,,,,,,,,,,,
1760671990700706636,bybit,orderbook,1760671990651000000,1760671990664000000,0.09768735,,market,,,,,,,,,,,
1760671990720848975,bybit,orderbook,1760671990676000000,1760671990684000000,0.09768735,,market,,,,,,,,,,,
1760671990750440500,binance,bbo,1760671990749000000,1760671990749000000,0.09765482,,market,,,,,,,,,,,
1760671990760691754,bybit,orderbook,1760671990722000000,1760671990724000000,0.09768735,,market,,,,,,,,,,,
1760671990758892999,bitget,orderbook,1760671990755000000,1760671990648000000,0.09766100,,market,,,,,,,,,,,
1760671990758892999,bitget,bbo,1760671990755000000,1760671990756000000,0.09766400,,market,,,,,,,,,,,
1760671990794918762,gate,cancel,,,0.09775000,sell,cancel,t-gate-s-3852,ask,100.00000000,binance_trade_adj,1760671990794843658,0.09763482,,74,,,1760671990794918762
1760671990781097595,bybit,orderbook,1760671990737000000,1760671990745000000,0.09768735,,market,,,,,,,,,,,
1760671990794843658,binance,trade,1760671990640000000,1760671990793000000,0.09763482,sell,market,,,,,,,,,,,
1760671990797355251,gate,cancel_ack,,,0.09775000,sell,report,t-gate-s-3852,ask,,,,,,,,2435,1760671990657912859
1760671990800705230,bybit,orderbook,1760671990749000000,1760671990764000000,0.09768735,,market,,,,,,,,,,,
1760671990801214978,bitget,orderbook,1760671990796000000,1760671990798000000,0.09766100,,market,,,,,,,,,,,
1760671990857452736,gate,quote,,,0.09772000,sell,quote,t-gate-s-3854,ask,100.00000000,binance_trade_adj,1760671990794843658,0.09763482,12,,,,1760671990857452736
1760671990861320076,bybit,orderbook,1760671990822000000,1760671990824000000,0.09768735,,market,,,,,,,,,,,
1760671990860411681,bitget,orderbook,1760671990856000000,1760671990798000000,0.09766100,,market,,,,,,,,,,,
1760671990860411681,bitget,bbo,1760671990856000000,1760671990858000000,0.09766350,,market,,,,,,,,,,,
1760671990877545166,gate,quote_ack,,,0.09772000,sell,report,t-gate-s-3854,ask,,,,,,,20091,,1760671990857452736
1760671990952127015,bitget,orderbook,1760671990946000000,1760671990949000000,0.09766100,,market,,,,,,,,,,,
1760671990960894629,gate,cancel,,,0.09772000,sell,cancel,t-gate-s-3854,ask,100.00000000,bybit_bbo_adj,1760671990960804993,0.09768735,,87,,,1760671990960894629
1760671990960809940,bybit,orderbook,1760671990917000000,1760671990924000000,0.09768735,,market,,,,,,,,,,,
1760671990960804993,bybit,bbo,1760671990917000000,1760671990924000000,0.09768735,,market,,,,,,,,,,,
1760671990977533182,gate,cancel_ack,,,0.09772000,sell,report,t-gate-s-3854,ask,,,,,,,,16637,1760671990857452736
1760671990979388450,bitget,orderbook,1760671990974000000,1760671990949000000,0.09766100,,market,,,,,,,,,,,
1760671990979388450,bitget,bbo,1760671990974000000,1760671990977000000,0.09766300,,market,,,,,,,,,,,
1760671991057573458,gate,quote,,,0.09775000,sell,quote,t-gate-s-3856,ask,100.00000000,bitget_bbo_adj,1760671990979388450,0.09766300,10,,,,1760671991057573458
1760671991077541457,gate,quote_ack,,,0.09775000,sell,report,t-gate-s-3856,ask,,,,,,,19966,,1760671991057573458
1760671991099790184,bitget,orderbook,1760671991096000000,1760671991097000000,0.09766100,,market,,,,,,,,,,,
1760671991146432621,gate,cancel,,,0.09775000,sell,cancel,t-gate-s-3856,ask,100.00000000,binance_trade_adj,1760671991146346639,0.09762482,,85,,,1760671991146432621
1760671991155831420,binance,bbo,1760671991154000000,1760671991154000000,0.09762506,,market,,,,,,,,,,,
1760671991150201041,binance,trade,1760671991146000000,1760671991148000000,0.09761506,sell,market,,,,,,,,,,,
1760671991155414082,gate,bbo,1760671991154000000,1760671991155000000,0.09762500,,market,,,,,,,,,,,
1760671991157597140,bitget,trade,1760671991146000000,1760671991155000000,0.09762656,sell,market,,,,,,,,,,,
1760671991157705937,gate,cancel_ack,,,0.09775000,sell,report,t-gate-s-3856,ask,,,,,,,,11272,1760671991057573458
1760671991166926731,gate,bbo,1760671991166000000,1760671991166000000,0.09763000,,market,,,,,,,,,,,
1760671991208064698,gate,quote,,,0.09771000,sell,quote,t-gate-s-3858,ask,100.00000000,gate_bbo,1760671991166926731,0.09763000,11,,,,1760671991208064698
1760671991210646618,gate,cancel,,,0.09771000,sell,cancel,t-gate-s-3858,ask,100.00000000,bybit_trade_adj,1760671991210566434,0.09768096,,77,,,1760671991210646618
1760671991210884783,bybit,bbo,1760671991172000000,1760671991175000000,0.09766596,,market,,,,,,,,,,,
1760671991216677131,bybit,trade,1760671991178000000,1760671991179000000,0.09758096,sell,market,,,,,,,,,,,
1760671991216781649,binance,bbo,1760671991215000000,1760671991215000000,0.09762018,,market,,,,,,,,,,,
1760671991210139641,gate,bbo,1760671991209000000,1760671991209000000,0.09763000,,market,,,,,,,,,,,
1760671991217043997,bitget,orderbook,1760671991210000000,1760671991097000000,0.09766164,,market,,,,,,,,,,,
1760671991217043997,bitget,bbo,1760671991210000000,1760671991214000000,0.09765614,,market,,,,,,,,,,,
1760671991218167214,gate,quote_ack,,,0.09771000,sell,report,t-gate-s-3858,ask,,,,,,,10101,7520,1760671991208064698
1760671991218168765,gate,cancel_ack,,,0.09771000,sell,report,t-gate-s-3858,ask,,,,,,,,,1760671991208064698
1760671991220821238,bybit,orderbook,1760671991183000000,1760671991184000000,0.09758637,,market,,,,,,,,,,,
1760671991230521676,bybit,bbo,1760671991193000000,1760671991194000000,0.09758637,,market,,,,,,,,,,,
1760671991220065539,bybit,trade,1760671991181000000,1760671991183000000,0.09756137,sell,market,,,,,,,,,,,
1760671991221447851,gate,bbo,1760671991220000000,1760671991221000000,0.09762000,,market,,,,,,,,,,,
1760671991240954649,bybit,orderbook,1760671991202000000,1760671991204000000,0.09759137,,market,,,,,,,,,,,
1760671991250497094,bybit,bbo,1760671991213000000,1760671991214000000,0.09759137,,market,,,,,,,,,,,
1760671991249504833,bitget,orderbook,1760671991246000000,1760671991247000000,0.09765621,,market,,,,,,,,,,,
1760671991260515376,bybit,orderbook,1760671991222000000,1760671991224000000,0.09759137,,market,,,,,,,,,,,
1760671991275268568,binance,bbo,1760671991274000000,1760671991274000000,0.09761018,,market,,,,,,,,,,,
1760671991281202759,bybit,orderbook,1760671991240000000,1760671991244000000,0.09758676,,market,,,,,,,,,,,
1760671991290604732,bybit,bbo,1760671991251000000,1760671991254000000,0.09758676,,market,,,,,,,,,,,
1760671991277642661,binance,bbo,1760671991276000000,1760671991276000000,0.09761529,,market,,,,,,,,,,,
1760671991278861277,gate,bbo,1760671991278000000,1760671991278000000,0.09762500,,market,,,,,,,,,,,
1760671991307956011,gate,quote,,,0.09769000,sell,quote,t-gate-s-3860,ask,100.00000000,binance_trade_adj,1760671991300858339,0.09760529,17,,,,1760671991307956011
1760671991302557929,bybit,orderbook,1760671991257000000,1760671991265000000,0.09758676,,market,,,,,,,,,,,
1760671991300858339,binance,trade,1760671991146000000,1760671991299000000,0.09760529,sell,market,,,,,,,,,,,
1760671991317586507,gate,quote_ack,,,0.09769000,sell,report,t-gate-s-3860,ask,,,,,,,9629,,1760671991307956011
1760671991320663983,bybit,orderbook,1760671991278000000,1760671991284000000,0.09758676,,market,,,,,,,,,,,
1760671991318658392,bitget,orderbook,1760671991315000000,1760671991247000000,0.09760084,,market,,,,,,,,,,,
1760671991318658392,bitget,bbo,1760671991315000000,1760671991316000000,0.09761934,,market,,,,,,,,,,,
1760671991340935032,bybit,orderbook,1760671991303000000,1760671991304000000,0.09758676,,market,,,,,,,,,,,
1760671991351062990,bybit,bbo,1760671991312000000,1760671991315000000,0.09758676,,market,,,,,,,,,,,
1760671991376764330,gate,cancel,,,0.09769000,sell,cancel,t-gate-s-3860,ask,100.00000000,binance_trade_adj,1760671991376694281,0.09763529,,69,,,1760671991376764330
1760671991360597849,bybit,orderbook,1760671991312000000,1760671991324000000,0.09758676,,market,,,,,,,,,,,
1760671991377419996,binance,bbo,1760671991375000000,1760671991375000000,0.09761529,,market,,,,,,,,,,,
1760671991376694281,binance,trade,1760671991373000000,1760671991376000000,0.09763529,buy,market,,,,,,,,,,,
1760671991380769587,bybit,orderbook,1760671991339000000,1760671991345000000,0.09758494,,market,,,,,,,,,,,
1760671991380888582,binance,bbo,1760671991379000000,1760671991379000000,0.09761944,,market,,,,,,,,,,,
1760671991382068147,binance,trade,1760671991373000000,1760671991380000000,0.09764444,buy,market,,,,,,,,,,,
1760671991396545060,gate,bbo,1760671991395000000,1760671991396000000,0.09763000,,market,,,,,,,,,,,
1760671991397665423,gate,cancel_ack,,,0.09769000,sell,report,t-gate-s-3860,ask,,,,,,,,20900,1760671991307956011
1760671991415762593,binance,bbo,1760671991414000000,1760671991414000000,0.09761944,,market,,,,,,,,,,,
1760671991401663332,bitget,orderbook,1760671991396000000,1760671991399000000,0.09760617,,market,,,,,,,,,,,
1760671991420753833,bybit,orderbook,1760671991383000000,1760671991384000000,0.09758494,,market,,,,,,,,,,,
1760671991440646274,bybit,orderbook,1760671991387000000,1760671991404000000,0.09758494,,market,,,,,,,,,,,
1760671991450577772,bybit,bbo,1760671991412000000,1760671991414000000,0.09758494,,market,,,,,,,,,,,
1760671991457693840,gate,quote,,,0.09767000,sell,quote,t-gate-s-3862,ask,100.00000000,bybit_bbo_adj,1760671991450577772,0.09758494,15,,,,1760671991457693840
1760671991460677709,bybit,orderbook,1760671991419000000,1760671991424000000,0.09758494,,market,,,,,,,,,,,
1760671991477679976,gate,quote_ack,,,0.09767000,sell,report,t-gate-s-3862,ask,,,,,,,19985,,1760671991457693840
1760671991480783515,bybit,orderbook,1760671991439000000,1760671991444000000,0.09758494,,market,,,,,,,,,,,
1760671991500505790,bybit,orderbook,1760671991450000000,1760671991464000000,0.09758494,,market,,,,,,,,,,,
1760671991533144233,gate,cancel,,,0.09767000,sell,cancel,t-gate-s-3862,ask,100.00000000,binance_trade_adj,1760671991533066989,0.09762444,,76,,,1760671991533144233
1760671991520845697,bybit,orderbook,1760671991481000000,1760671991484000000,0.09758494,,market,,,,,,,,,,,
1760671991533066989,binance,trade,1760671991377000000,1760671991531000000,0.09762444,buy,market,,,,,,,,,,,
1760671991537670387,gate,cancel_ack,,,0.09767000,sell,report,t-gate-s-3862,ask,,,,,,,,4525,1760671991457693840
1760671991544643450,bybit,orderbook,1760671991496000000,1760671991504000000,0.09758494,,market,,,,,,,,,,,
1760671991549727076,bitget,orderbook,1760671991546000000,1760671991547000000,0.09760617,,market,,,,,,,,,,,
1760671991563417477,bybit,orderbook,1760671991516000000,1760671991525000000,0.09758519,,market,,,,,,,,,,,
1760671991574731994,gate,bbo,1760671991574000000,1760671991574000000,0.09763000,,market,,,,,,,,,,,
1760671991607867453,gate,quote,,,0.09771000,sell,quote,t-gate-s-3864,ask,100.00000000,gate_bbo,1760671991574731994,0.09763000,14,,,,1760671991607867453
1760671991600772656,bybit,orderbook,1760671991544000000,1760671991564000000,0.09758567,,market,,,,,,,,,,,
1760671991609648299,gate,bbo,1760671991608000000,1760671991609000000,0.09762500,,market,,,,,,,,,,,
1760671991617936268,gate,quote_ack,,,0.09771000,sell,report,t-gate-s-3864,ask,,,,,,,10067,,1760671991607867453
1760671991620755278,bybit,orderbook,1760671991583000000,1760671991584000000,0.09758567,,market,,,,,,,,,,,
1760671991636594580,binance,bbo,1760671991635000000,1760671991635000000,0.09762439,,market,,,,,,,,,,,
1760671991640752471,bybit,orderbook,1760671991588000000,1760671991604000000,0.09758567,,market,,,,,,,,,,,
1760671991645454578,binance,bbo,1760671991644000000,1760671991644000000,0.09761939,,market,,,,,,,,,,,
1760671991643199717,binance,trade,1760671991635000000,1760671991641000000,0.09764439,buy,market,,,,,,,,,,,
1760671991669605212,gate,bbo,1760671991668000000,1760671991669000000,0.09763000,,market,,,,,,,,,,,
1760671991680804627,bybit,orderbook,1760671991624000000,1760671991645000000,0.09758556,,market,,,,,,,,,,,
1760671991700939383,bybit,orderbook,1760671991660000000,1760671991664000000,0.09758556,,market,,,,,,,,,,,
1760671991700132677,bitget,orderbook,1760671991696000000,1760671991698000000,0.09760717,,market,,,,,,,,,,,
1760671991720646741,bybit,orderbook,1760671991679000000,1760671991684000000,0.09758556,,market,,,,,,,,,,,
1760671991733882635,bitget,orderbook,1760671991729000000,1760671991698000000,0.09763717,,market,,,,,,,,,,,
1760671991733882635,bitget,bbo,1760671991729000000,1760671991731000000,0.09765617,,market,,,,,,,,,,,
1760671991740083040,gate,cancel,,,0.09771000,sell,cancel,t-gate-s-3864,ask,100.00000000,bitget_trade_adj,1760671991740005240,0.09769717,,77,,,1760671991740083040
1760671991741127928,bybit,orderbook,1760671991702000000,1760671991705000000,0.09758556,,market,,,,,,,,,,,
1760671991741598747,binance,bbo,1760671991740000000,1760671991740000000,0.09761895,,market,,,,,,,,,,,
1760671991740005240,bitget,trade,1760671991729000000,1760671991737000000,0.09769717,buy,market,,,,,,,,,,,
1760671991757716903,gate,cancel_ack,,,0.09771000,sell,report,t-gate-s-3864,ask,,,,,,,,17633,1760671991607867453
1760671991760511237,bybit,orderbook,1760671991721000000,1760671991724000000,0.09758556,,market,,,,,,,,,,,
1760671991781083918,bybit,orderbook,1760671991737000000,1760671991745000000,0.09758556,,market,,,,,,,,,,,
1760671991792958877,binance,trade,1760671991638000000,1760671991792000000,0.09762395,buy,market,,,,,,,,,,,
1760671991778080242,bitget,trade,1760671991769000000,1760671991775000000,0.09761717,sell,market,,,,,,,,,,,
1760671991808076490,gate,quote,,,0.09771000,sell,quote,t-gate-s-3866,ask,100.00000000,binance_trade_adj,1760671991792958877,0.09762395,14,,,,1760671991808076490
1760671991817237207,gate,quote_ack,,,0.09771000,sell,report,t-gate-s-3866,ask,,,,,,,9159,,1760671991808076490
1760671991820539560,bybit,orderbook,1760671991780000000,1760671991784000000,0.09758556,,market,,,,,,,,,,,
1760671991840561100,bybit,orderbook,1760671991803000000,1760671991804000000,0.09758556,,market,,,,,,,,,,,
1760671991850599472,bitget,orderbook,1760671991846000000,1760671991847000000,0.09764717,,market,,,,,,,,,,,
1760671991850599472,bitget,bbo,1760671991846000000,1760671991848000000,0.09764667,,market,,,,,,,,,,,
1760671991861266817,bybit,orderbook,1760671991819000000,1760671991825000000,0.09758556,,market,,,,,,,,,,,
